time_s,centered_signal,filtered_signal,is_peak
231.22,0.011427917641178348,0.006397879793738334,0
231.24,-0.0021995413752114307,0.005612932782338917,0
231.26,0.013832403069222256,0.004818498430416051,0
231.28,0.02733817048918581,0.004014875364044785,0
231.3,0.017422916251896993,0.003202467724090167,0
231.32,0.00750766201462227,0.0023817851740934246,0
231.34,-0.0005014644521373835,0.0015534417305892133,0
231.36,-0.0008860798367533164,0.0007181534163454503,0
231.38,0.007483353361625528,-0.00012326524180979875,0
231.4,0.016825458624785572,-0.0009699058317444199,0
231.42000000000002,0.010114932308989582,-0.0018207717388671052,0
231.44,0.0029824353689665768,-0.002674784827048358,0
231.46,-0.007947797189176941,-0.003530793035582184,0
231.48000000000002,-0.01887802974732046,-0.004387578792365093,0
231.5,-0.015054541375214166,-0.005243868127631824,0
