# MKBOXPRO 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps],mag_x[mG],mag_y[mG],mag_z[mG],ah_qvar[LSB],acc_x[LSB],acc_y[LSB],acc_z[LSB],gyro_x[LSB],gyro_y[LSB],gyro_z[LSB],mag_x[LSB],mag_y[LSB],mag_z[LSB],new_data
209642893,-935.069,-209.596,274.988,-70.000,-1470.000,-420.000,121.500,199.500,-423.000,,-15329,-3436,4508,-1,-21,-6,81,133,-282,0x20
209646244,-934.032,-212.524,274.805,-140.000,-1330.000,-420.000,121.500,199.500,-423.000,,-15312,-3484,4505,-2,-19,-6,81,133,-282,0x18
209652827,-934.032,-212.524,274.805,-140.000,-1330.000,-420.000,126.000,192.000,-426.000,,-15312,-3484,4505,-2,-19,-6,84,128,-284,0x20
209662787,-934.032,-212.524,274.805,-140.000,-1330.000,-420.000,123.000,196.500,-433.500,,-15312,-3484,4505,-2,-19,-6,82,131,-289,0x20
209663143,-939.156,-209.352,273.097,-350.000,-280.000,-630.000,123.000,196.500,-433.500,,-15396,-3432,4477,-5,-4,-9,82,131,-289,0x18
209672707,-939.156,-209.352,273.097,-350.000,-280.000,-630.000,132.000,189.000,-430.500,,-15396,-3432,4477,-5,-4,-9,88,126,-287,0x20
209679828,-939.705,-209.108,273.768,140.000,-490.000,-630.000,132.000,189.000,-430.500,,-15405,-3428,4488,2,-7,-9,88,126,-287,0x18
209682492,-939.705,-209.108,273.768,140.000,-490.000,-630.000,126.000,198.000,-420.000,,-15405,-3428,4488,2,-7,-9,84,132,-280,0x20
209692441,-939.705,-209.108,273.768,140.000,-490.000,-630.000,126.000,192.000,-439.500,,-15405,-3428,4488,2,-7,-9,84,128,-293,0x20
209696737,-938.729,-208.437,277.977,-210.000,-910.000,-490.000,126.000,192.000,-439.500,,-15389,-3417,4557,-3,-13,-7,84,128,-293,0x18
209702373,-938.729,-208.437,277.977,-210.000,-910.000,-490.000,124.500,190.500,-426.000,,-15389,-3417,4557,-3,-13,-7,83,127,-284,0x20
209712322,-938.729,-208.437,277.977,-210.000,-910.000,-490.000,117.000,187.500,-435.000,,-15389,-3417,4557,-3,-13,-7,78,125,-290,0x20
209713511,-935.191,-207.400,277.428,-140.000,-700.000,-420.000,117.000,187.500,-435.000,,-15331,-3400,4548,-2,-10,-6,78,125,-290,0x18
209722239,-935.191,-207.400,277.428,-140.000,-700.000,-420.000,129.000,187.500,-432.000,,-15331,-3400,4548,-2,-10,-6,86,125,-288,0x20
209730295,-935.191,-207.400,277.428,-140.000,-980.000,-700.000,129.000,187.500,-432.000,,-15331,-3400,4548,-2,-14,-10,86,125,-288,0x10
209730479,-937.875,-208.376,277.001,-140.000,-980.000,-700.000,129.000,187.500,-432.000,,-15375,-3416,4541,-2,-14,-10,86,125,-288,0x08
209732147,-937.875,-208.376,277.001,-140.000,-980.000,-700.000,132.000,190.500,-427.500,,-15375,-3416,4541,-2,-14,-10,88,127,-285,0x20
209741971,-937.875,-208.376,277.001,-140.000,-980.000,-700.000,126.000,195.000,-432.000,,-15375,-3416,4541,-2,-14,-10,84,130,-288,0x20
209747192,-936.960,-207.217,276.391,210.000,-1680.000,-630.000,126.000,195.000,-432.000,,-15360,-3397,4531,3,-24,-9,84,130,-288,0x18
209751886,-936.960,-207.217,276.391,210.000,-1680.000,-630.000,124.500,187.500,-433.500,,-15360,-3397,4531,3,-24,-9,83,125,-289,0x20
209761842,-936.960,-207.217,276.391,210.000,-1680.000,-630.000,132.000,198.000,-424.500,,-15360,-3397,4531,3,-24,-9,88,132,-283,0x20
209763952,-936.960,-207.217,276.391,-140.000,-1540.000,-350.000,132.000,198.000,-424.500,,-15360,-3397,4531,-2,-22,-5,88,132,-283,0x10
209764135,-932.080,-206.668,275.293,-140.000,-1540.000,-350.000,132.000,198.000,-424.500,,-15280,-3388,4513,-2,-22,-5,88,132,-283,0x08
209771761,-932.080,-206.668,275.293,-140.000,-1540.000,-350.000,123.000,196.500,-430.500,,-15280,-3388,4513,-2,-22,-5,82,131,-287,0x20
209780782,-932.080,-206.668,275.293,-70.000,-1120.000,-350.000,123.000,196.500,-430.500,,-15280,-3388,4513,-1,-16,-5,82,131,-287,0x10
209780966,-928.664,-206.973,277.184,-70.000,-1120.000,-350.000,123.000,196.500,-430.500,,-15224,-3393,4544,-1,-16,-5,82,131,-287,0x08
209781823,-928.664,-206.973,277.184,-70.000,-1120.000,-350.000,130.500,195.000,-421.500,,-15224,-3393,4544,-1,-16,-5,87,130,-281,0x20
209791791,-928.664,-206.973,277.184,-70.000,-1120.000,-350.000,124.500,192.000,-427.500,,-15224,-3393,4544,-1,-16,-5,83,128,-285,0x20
209797697,-933.544,-208.376,281.149,-140.000,-980.000,-420.000,124.500,192.000,-427.500,,-15304,-3416,4609,-2,-14,-6,83,128,-285,0x18
209801584,-933.544,-208.376,281.149,-140.000,-980.000,-420.000,121.500,193.500,-429.000,,-15304,-3416,4609,-2,-14,-6,81,129,-286,0x20
209811528,-933.544,-208.376,281.149,-140.000,-980.000,-420.000,127.500,193.500,-423.000,,-15304,-3416,4609,-2,-14,-6,85,129,-282,0x20
209814457,-939.949,-208.437,284.748,-70.000,-1260.000,-560.000,127.500,193.500,-423.000,,-15409,-3417,4668,-1,-18,-8,85,129,-282,0x18
209821425,-939.949,-208.437,284.748,-70.000,-1260.000,-560.000,124.500,190.500,-432.000,,-15409,-3417,4668,-1,-18,-8,83,127,-288,0x20
209831377,-938.485,-206.363,286.944,0.000,-770.000,-630.000,126.000,186.000,-432.000,,-15385,-3383,4704,0,-11,-9,84,124,-288,0x38
209841268,-938.485,-206.363,286.944,0.000,-770.000,-630.000,127.500,193.500,-426.000,,-15385,-3383,4704,0,-11,-9,85,129,-284,0x20
209848112,-933.544,-208.132,287.920,70.000,-560.000,-350.000,127.500,193.500,-426.000,,-15304,-3412,4720,1,-8,-5,85,129,-284,0x18
209851161,-933.544,-208.132,287.920,70.000,-560.000,-350.000,121.500,196.500,-430.500,,-15304,-3412,4720,1,-8,-5,81,131,-287,0x20
209861108,-933.544,-208.132,287.920,70.000,-560.000,-350.000,129.000,193.500,-430.500,,-15304,-3412,4720,1,-8,-5,86,129,-287,0x20
209864996,-936.045,-209.535,285.663,0.000,-490.000,-350.000,129.000,193.500,-430.500,,-15345,-3435,4683,0,-7,-5,86,129,-287,0x18
209871022,-936.045,-209.535,285.663,0.000,-490.000,-350.000,123.000,189.000,-421.500,,-15345,-3435,4683,0,-7,-5,82,126,-281,0x20
209880973,-936.045,-209.535,285.663,0.000,-490.000,-350.000,121.500,192.000,-436.500,,-15345,-3435,4683,0,-7,-5,81,128,-291,0x20
209881869,-937.387,-207.095,284.321,-210.000,-630.000,-630.000,121.500,192.000,-436.500,,-15367,-3395,4661,-3,-9,-9,81,128,-291,0x18
209890855,-937.387,-207.095,284.321,-210.000,-630.000,-630.000,126.000,187.500,-429.000,,-15367,-3395,4661,-3,-9,-9,84,125,-286,0x20
209898646,-933.971,-205.875,281.637,-210.000,-770.000,-630.000,126.000,187.500,-429.000,,-15311,-3375,4617,-3,-11,-9,84,125,-286,0x18
209900760,-933.971,-205.875,281.637,-210.000,-770.000,-630.000,121.500,193.500,-435.000,,-15311,-3375,4617,-3,-11,-9,81,129,-290,0x20
209910700,-933.971,-205.875,281.637,-210.000,-770.000,-630.000,126.000,190.500,-430.500,,-15311,-3375,4617,-3,-11,-9,84,127,-287,0x20
209915401,-933.971,-205.875,281.637,-140.000,-980.000,-210.000,126.000,190.500,-430.500,,-15311,-3375,4617,-2,-14,-3,84,127,-287,0x10
209915584,-934.093,-206.485,281.088,-140.000,-980.000,-210.000,126.000,190.500,-430.500,,-15313,-3385,4608,-2,-14,-3,84,127,-287,0x08
209920526,-934.093,-206.485,281.088,-140.000,-980.000,-210.000,123.000,195.000,-438.000,,-15313,-3385,4608,-2,-14,-3,82,130,-292,0x20
209930480,-934.093,-206.485,281.088,-140.000,-980.000,-210.000,129.000,199.500,-430.500,,-15313,-3385,4608,-2,-14,-3,86,133,-287,0x20
209932322,-935.557,-210.389,281.332,140.000,-1050.000,-70.000,129.000,199.500,-430.500,,-15337,-3449,4612,2,-15,-1,86,133,-287,0x18
209940395,-935.557,-210.389,281.332,140.000,-1050.000,-70.000,123.000,196.500,-426.000,,-15337,-3449,4612,2,-15,-1,82,131,-284,0x20
209949137,-933.605,-209.535,281.820,-70.000,-350.000,-350.000,123.000,196.500,-426.000,,-15305,-3435,4620,-1,-5,-5,82,131,-284,0x18
209950298,-933.605,-209.535,281.820,-70.000,-350.000,-350.000,117.000,193.500,-436.500,,-15305,-3435,4620,-1,-5,-5,78,129,-291,0x20
209960243,-933.605,-209.535,281.820,-70.000,-350.000,-350.000,123.000,201.000,-418.500,,-15305,-3435,4620,-1,-5,-5,82,134,-279,0x20
209966008,-932.019,-207.827,281.576,-140.000,70.000,-560.000,123.000,201.000,-418.500,,-15279,-3407,4616,-2,1,-8,82,134,-279,0x18
209970147,-932.019,-207.827,281.576,-140.000,70.000,-560.000,127.500,198.000,-424.500,,-15279,-3407,4616,-2,1,-8,85,132,-283,0x20
209980090,-932.019,-207.827,281.576,-140.000,70.000,-560.000,124.500,198.000,-426.000,,-15279,-3407,4616,-2,1,-8,83,132,-284,0x20
209982762,-931.836,-207.400,282.979,0.000,0.000,-350.000,124.500,198.000,-426.000,,-15276,-3400,4639,0,0,-5,83,132,-284,0x18
209990006,-931.836,-207.400,282.979,0.000,0.000,-350.000,126.000,196.500,-432.000,,-15276,-3400,4639,0,0,-5,84,131,-288,0x20
209999551,-934.093,-208.315,282.369,70.000,-210.000,-70.000,126.000,196.500,-432.000,,-15313,-3415,4629,1,-3,-1,84,131,-288,0x18
209999902,-934.093,-208.315,282.369,70.000,-210.000,-70.000,129.000,196.500,-442.500,,-15313,-3415,4629,1,-3,-1,86,131,-295,0x20
210009838,-934.093,-208.315,282.369,70.000,-210.000,-70.000,126.000,190.500,-427.500,,-15313,-3415,4629,1,-3,-1,84,127,-285,0x20
210016413,-937.875,-207.888,281.515,210.000,-560.000,-140.000,126.000,190.500,-427.500,,-15375,-3408,4615,3,-8,-2,84,127,-285,0x18
210019744,-937.875,-207.888,281.515,210.000,-560.000,-140.000,121.500,202.500,-427.500,,-15375,-3408,4615,3,-8,-2,81,135,-285,0x20
210029550,-937.875,-207.888,281.515,210.000,-560.000,-140.000,126.000,202.500,-427.500,,-15375,-3408,4615,3,-8,-2,84,135,-285,0x20
210033306,-935.679,-207.644,282.064,210.000,-490.000,-420.000,126.000,202.500,-427.500,,-15339,-3404,4624,3,-7,-6,84,135,-285,0x18
210039475,-935.679,-207.644,282.064,210.000,-490.000,-420.000,127.500,196.500,-438.000,,-15339,-3404,4624,3,-7,-6,85,131,-292,0x20
210049413,-935.679,-207.644,282.064,210.000,-490.000,-420.000,129.000,183.000,-430.500,,-15339,-3404,4624,3,-7,-6,86,122,-287,0x20
210050040,-932.812,-208.864,282.125,140.000,-350.000,-350.000,129.000,183.000,-430.500,,-15292,-3424,4625,2,-5,-5,86,122,-287,0x18
210059297,-932.812,-208.864,282.125,140.000,-350.000,-350.000,127.500,189.000,-433.500,,-15292,-3424,4625,2,-5,-5,85,126,-289,0x20
210066951,-932.629,-210.328,284.748,210.000,-700.000,-350.000,127.500,189.000,-433.500,,-15289,-3448,4668,3,-10,-5,85,126,-289,0x18
210069201,-932.629,-210.328,284.748,210.000,-700.000,-350.000,132.000,193.500,-427.500,,-15289,-3448,4668,3,-10,-5,88,129,-285,0x20
210079143,-932.629,-210.328,284.748,210.000,-700.000,-350.000,135.000,201.000,-427.500,,-15289,-3448,4668,3,-10,-5,90,134,-285,0x20
210083711,-931.836,-209.108,284.077,210.000,-1120.000,-140.000,135.000,201.000,-427.500,,-15276,-3428,4657,3,-16,-2,90,134,-285,0x18
210089071,-931.836,-209.108,284.077,210.000,-1120.000,-140.000,120.000,195.000,-430.500,,-15276,-3428,4657,3,-16,-2,80,130,-287,0x20
210099011,-931.836,-209.108,284.077,210.000,-1120.000,-140.000,117.000,201.000,-433.500,,-15276,-3428,4657,3,-16,-2,78,134,-289,0x20
210100582,-933.483,-205.204,281.820,280.000,-1050.000,-140.000,117.000,201.000,-433.500,,-15303,-3364,4620,4,-15,-2,78,134,-289,0x18
210108920,-933.483,-205.204,281.820,280.000,-1050.000,-140.000,114.000,202.500,-427.500,,-15303,-3364,4620,4,-15,-2,76,135,-285,0x20
210117390,-937.936,-208.071,285.480,210.000,-560.000,-70.000,114.000,202.500,-427.500,,-15376,-3411,4680,3,-8,-1,76,135,-285,0x18
210118838,-937.936,-208.071,285.480,210.000,-560.000,-70.000,130.500,193.500,-430.500,,-15376,-3411,4680,3,-8,-1,87,129,-287,0x20
210128660,-937.936,-208.071,285.480,210.000,-560.000,-70.000,126.000,195.000,-426.000,,-15376,-3411,4680,3,-8,-1,84,130,-284,0x20
210134287,-941.108,-212.524,276.513,140.000,140.000,-560.000,126.000,195.000,-426.000,,-15428,-3484,4533,2,2,-8,84,130,-284,0x18
210138576,-941.108,-212.524,276.513,140.000,140.000,-560.000,126.000,202.500,-427.500,,-15428,-3484,4533,2,2,-8,84,135,-285,0x20
210148533,-941.108,-212.524,276.513,140.000,140.000,-560.000,129.000,192.000,-436.500,,-15428,-3484,4533,2,2,-8,86,128,-291,0x20
210151048,-931.165,-201.361,289.445,280.000,420.000,-700.000,129.000,192.000,-436.500,,-15265,-3301,4745,4,6,-10,86,128,-291,0x18
210158424,-931.165,-201.361,289.445,280.000,420.000,-700.000,129.000,201.000,-430.500,,-15265,-3301,4745,4,6,-10,86,134,-287,0x20
210167845,-930.921,-200.080,279.380,210.000,-140.000,-350.000,129.000,201.000,-430.500,,-15261,-3280,4580,3,-2,-5,86,134,-287,0x18
210168358,-930.921,-200.080,279.380,210.000,-140.000,-350.000,127.500,195.000,-432.000,,-15261,-3280,4580,3,-2,-5,85,130,-288,0x20
210178308,-930.921,-200.080,279.380,210.000,-140.000,-350.000,132.000,199.500,-427.500,,-15261,-3280,4580,3,-2,-5,88,133,-285,0x20
210184765,-931.836,-201.239,295.179,350.000,-630.000,420.000,132.000,199.500,-427.500,,-15276,-3299,4839,5,-9,6,88,133,-285,0x18
210188225,-931.836,-201.239,295.179,350.000,-630.000,420.000,132.000,198.000,-430.500,,-15276,-3299,4839,5,-9,6,88,132,-287,0x20
210198037,-931.836,-201.239,295.179,350.000,-630.000,420.000,123.000,190.500,-436.500,,-15276,-3299,4839,5,-9,6,82,127,-291,0x20
210201522,-939.400,-209.840,292.495,-490.000,-350.000,70.000,123.000,190.500,-436.500,,-15400,-3440,4795,-7,-5,1,82,127,-291,0x18
210207967,-939.400,-209.840,292.495,-490.000,-350.000,70.000,127.500,192.000,-427.500,,-15400,-3440,4795,-7,-5,1,85,128,-285,0x20
210217914,-939.400,-209.840,292.495,-490.000,-350.000,70.000,130.500,196.500,-432.000,,-15400,-3440,4795,-7,-5,1,87,131,-288,0x20
210218406,-932.080,-211.487,284.565,-980.000,560.000,-560.000,130.500,196.500,-432.000,,-15280,-3467,4665,-14,8,-8,87,131,-288,0x18
210227813,-932.080,-211.487,284.565,-980.000,560.000,-560.000,121.500,195.000,-432.000,,-15280,-3467,4665,-14,8,-8,81,130,-288,0x20
210235212,-930.799,-202.520,281.332,-420.000,630.000,-490.000,121.500,195.000,-432.000,,-15259,-3320,4612,-6,9,-7,81,130,-288,0x18
210237748,-930.799,-202.520,281.332,-420.000,630.000,-490.000,120.000,189.000,-433.500,,-15259,-3320,4612,-6,9,-7,80,126,-289,0x20
210247563,-930.799,-202.520,281.332,-420.000,630.000,-490.000,129.000,198.000,-421.500,,-15259,-3320,4612,-6,9,-7,86,132,-281,0x20
210251997,-932.385,-198.128,275.964,-350.000,840.000,-210.000,129.000,198.000,-421.500,,-15285,-3248,4524,-5,12,-3,86,132,-281,0x18
210257479,-932.385,-198.128,275.964,-350.000,840.000,-210.000,124.500,195.000,-427.500,,-15285,-3248,4524,-5,12,-3,83,130,-285,0x20
210267429,-932.385,-198.128,275.964,-350.000,840.000,-210.000,124.500,192.000,-433.500,,-15285,-3248,4524,-5,12,-3,83,128,-289,0x20
210268892,-939.400,-203.984,279.868,770.000,350.000,-350.000,124.500,192.000,-433.500,,-15400,-3344,4588,11,5,-5,83,128,-289,0x18
210277353,-939.400,-203.984,279.868,770.000,350.000,-350.000,124.500,192.000,-427.500,,-15400,-3344,4588,11,5,-5,83,128,-285,0x20
210285681,-943.243,-211.731,287.493,420.000,770.000,-770.000,124.500,192.000,-427.500,,-15463,-3471,4713,6,11,-11,83,128,-285,0x18
210287248,-943.243,-211.731,287.493,420.000,770.000,-770.000,130.500,186.000,-432.000,,-15463,-3471,4713,6,11,-11,87,124,-288,0x20
210297190,-943.243,-211.731,287.493,420.000,770.000,-770.000,126.000,189.000,-427.500,,-15463,-3471,4713,6,11,-11,84,126,-285,0x20
210302561,-937.204,-207.217,293.288,-70.000,490.000,-630.000,126.000,189.000,-427.500,,-15364,-3397,4808,-1,7,-9,84,126,-285,0x18
210307113,-937.204,-207.217,293.288,-70.000,490.000,-630.000,124.500,184.500,-432.000,,-15364,-3397,4808,-1,7,-9,83,123,-288,0x20
210317055,-937.204,-207.217,293.288,-70.000,490.000,-630.000,132.000,199.500,-424.500,,-15364,-3397,4808,-1,7,-9,88,133,-283,0x20
210319321,-933.300,-208.620,290.421,-490.000,140.000,-420.000,132.000,199.500,-424.500,,-15300,-3420,4761,-7,2,-6,88,133,-283,0x18
210326835,-933.300,-208.620,290.421,-490.000,140.000,-420.000,130.500,195.000,-427.500,,-15300,-3420,4761,-7,2,-6,87,130,-285,0x20
210336107,-936.472,-206.485,284.748,-140.000,-420.000,-280.000,130.500,195.000,-427.500,,-15352,-3385,4668,-2,-6,-4,87,130,-285,0x18
210336862,-936.472,-206.485,284.748,-140.000,-420.000,-280.000,126.000,199.500,-433.500,,-15352,-3385,4668,-2,-6,-4,84,133,-289,0x20
210346662,-936.472,-206.485,284.748,-140.000,-420.000,-280.000,126.000,193.500,-436.500,,-15352,-3385,4668,-2,-6,-4,84,129,-291,0x20
210352967,-936.411,-207.888,284.931,140.000,-840.000,-420.000,126.000,193.500,-436.500,,-15351,-3408,4671,2,-12,-6,84,129,-291,0x18
210356575,-936.411,-207.888,284.931,140.000,-840.000,-420.000,121.500,195.000,-427.500,,-15351,-3408,4671,2,-12,-6,81,130,-285,0x20
210366528,-936.411,-207.888,284.931,140.000,-840.000,-420.000,123.000,196.500,-433.500,,-15351,-3408,4671,2,-12,-6,82,131,-289,0x20
210369861,-934.215,-207.400,284.260,210.000,-700.000,-770.000,123.000,196.500,-433.500,,-15315,-3400,4660,3,-10,-11,82,131,-289,0x18
210376430,-934.215,-207.400,284.260,210.000,-700.000,-770.000,124.500,192.000,-435.000,,-15315,-3400,4660,3,-10,-11,83,128,-290,0x20
210386378,-934.215,-207.400,284.260,210.000,-700.000,-770.000,135.000,201.000,-424.500,,-15315,-3400,4660,3,-10,-11,90,134,-283,0x20
210386735,-927.200,-206.912,285.480,280.000,-700.000,-700.000,135.000,201.000,-424.500,,-15200,-3392,4680,4,-10,-10,90,134,-283,0x18
210396259,-927.200,-206.912,285.480,280.000,-700.000,-700.000,121.500,199.500,-429.000,,-15200,-3392,4680,4,-10,-10,81,133,-286,0x20
210403507,-924.577,-204.472,287.859,350.000,-840.000,-140.000,121.500,199.500,-429.000,,-15157,-3352,4719,5,-12,-2,81,133,-286,0x18
210406161,-924.577,-204.472,287.859,350.000,-840.000,-140.000,129.000,196.500,-424.500,,-15157,-3352,4719,5,-12,-2,86,131,-283,0x20
210416242,-924.577,-204.472,287.859,350.000,-840.000,-140.000,124.500,202.500,-426.000,,-15157,-3352,4719,5,-12,-2,83,135,-284,0x20
210420266,-928.115,-207.461,288.591,350.000,-770.000,-140.000,124.500,202.500,-426.000,,-15215,-3401,4731,5,-11,-2,83,135,-284,0x18
210426160,-928.115,-207.461,288.591,350.000,-770.000,-140.000,124.500,193.500,-433.500,,-15215,-3401,4731,5,-11,-2,83,129,-289,0x20
210436107,-928.115,-207.461,288.591,350.000,-770.000,-140.000,127.500,199.500,-430.500,,-15215,-3401,4731,5,-11,-2,85,133,-287,0x20
210437139,-933.117,-208.803,286.761,560.000,-910.000,140.000,127.500,199.500,-430.500,,-15297,-3423,4701,8,-13,2,85,133,-287,0x18
210445990,-933.117,-208.803,286.761,560.000,-910.000,140.000,124.500,196.500,-430.500,,-15297,-3423,4701,8,-13,2,83,131,-287,0x20
210453915,-935.557,-206.912,292.312,420.000,-490.000,-70.000,124.500,196.500,-430.500,,-15337,-3392,4792,6,-7,-1,83,131,-287,0x18
210455894,-935.557,-206.912,292.312,420.000,-490.000,-70.000,118.500,196.500,-436.500,,-15337,-3392,4792,6,-7,-1,79,131,-291,0x20
210465838,-935.557,-206.912,292.312,420.000,-490.000,-70.000,118.500,199.500,-436.500,,-15337,-3392,4792,6,-7,-1,79,133,-291,0x20
210470806,-939.400,-203.496,289.872,-70.000,490.000,-280.000,118.500,199.500,-436.500,,-15400,-3336,4752,-1,7,-4,79,133,-291,0x18
210475632,-939.400,-203.496,289.872,-70.000,490.000,-280.000,133.500,193.500,-432.000,,-15400,-3336,4752,-1,7,-4,89,129,-288,0x20
210485582,-939.400,-203.496,289.872,-70.000,490.000,-280.000,133.500,202.500,-438.000,,-15400,-3336,4752,-1,7,-4,89,135,-292,0x20
210487558,-941.108,-200.995,285.968,350.000,770.000,-350.000,133.500,202.500,-438.000,,-15428,-3295,4688,5,11,-5,89,135,-292,0x18
210495486,-941.108,-200.995,285.968,350.000,770.000,-350.000,124.500,195.000,-429.000,,-15428,-3295,4688,5,11,-5,83,130,-286,0x20
210504485,-938.607,-200.568,286.212,630.000,700.000,-140.000,124.500,195.000,-429.000,,-15387,-3288,4692,9,10,-2,83,130,-286,0x18
210505375,-938.607,-200.568,286.212,630.000,700.000,-140.000,124.500,193.500,-438.000,,-15387,-3288,4692,9,10,-2,83,129,-292,0x20
210515359,-938.607,-200.568,286.212,630.000,700.000,-140.000,126.000,187.500,-432.000,,-15387,-3288,4692,9,10,-2,84,125,-288,0x20
210521301,-935.069,-203.557,285.968,840.000,210.000,-420.000,126.000,187.500,-432.000,,-15329,-3337,4688,12,3,-6,84,125,-288,0x18
210525166,-935.069,-203.557,285.968,840.000,210.000,-420.000,124.500,202.500,-435.000,,-15329,-3337,4688,12,3,-6,83,135,-290,0x20
210535107,-935.069,-203.557,285.968,840.000,210.000,-420.000,124.500,201.000,-429.000,,-15329,-3337,4688,12,3,-6,83,134,-286,0x20
210538037,-935.069,-203.557,285.968,490.000,-350.000,-420.000,124.500,201.000,-429.000,,-15329,-3337,4688,7,-5,-6,83,134,-286,0x10
210538223,-929.640,-206.180,290.299,490.000,-350.000,-420.000,124.500,201.000,-429.000,,-15240,-3380,4759,7,-5,-6,83,134,-286,0x08
210545035,-929.640,-206.180,290.299,490.000,-350.000,-420.000,126.000,198.000,-436.500,,-15240,-3380,4759,7,-5,-6,84,132,-291,0x20
210554972,-933.361,-205.448,291.031,350.000,-700.000,-560.000,124.500,196.500,-430.500,,-15301,-3368,4771,5,-10,-8,83,131,-287,0x38
210564838,-933.361,-205.448,291.031,350.000,-700.000,-560.000,126.000,196.500,-429.000,,-15301,-3368,4771,5,-10,-8,84,131,-286,0x20
210571682,-933.361,-205.448,291.031,210.000,-840.000,-560.000,126.000,196.500,-429.000,,-15301,-3368,4771,3,-12,-8,84,131,-286,0x10
210571865,-937.936,-205.265,294.325,210.000,-840.000,-560.000,126.000,196.500,-429.000,,-15376,-3365,4825,3,-12,-8,84,131,-286,0x08
210574771,-937.936,-205.265,294.325,210.000,-840.000,-560.000,120.000,202.500,-435.000,,-15376,-3365,4825,3,-12,-8,80,135,-290,0x20
210584704,-937.936,-205.265,294.325,210.000,-840.000,-560.000,123.000,199.500,-427.500,,-15376,-3365,4825,3,-12,-8,82,133,-285,0x20
210588581,-935.984,-202.032,294.081,280.000,-70.000,-490.000,123.000,199.500,-427.500,,-15344,-3312,4821,4,-1,-7,82,133,-285,0x18
210594619,-935.984,-202.032,294.081,280.000,-70.000,-490.000,127.500,198.000,-427.500,,-15344,-3312,4821,4,-1,-7,85,132,-285,0x20
210604433,-935.984,-202.032,294.081,280.000,-70.000,-490.000,123.000,199.500,-432.000,,-15344,-3312,4821,4,-1,-7,82,133,-288,0x20
210605463,-930.372,-203.984,291.824,140.000,-70.000,-210.000,123.000,199.500,-432.000,,-15252,-3344,4784,2,-1,-3,82,133,-288,0x18
210614335,-930.372,-203.984,291.824,140.000,-70.000,-210.000,120.000,193.500,-429.000,,-15252,-3344,4784,2,-1,-3,80,129,-286,0x20
210622254,-932.568,-205.631,291.092,70.000,-420.000,-140.000,120.000,193.500,-429.000,,-15288,-3371,4772,1,-6,-2,80,129,-286,0x18
210624377,-932.568,-205.631,291.092,70.000,-420.000,-140.000,123.000,196.500,-430.500,,-15288,-3371,4772,1,-6,-2,82,131,-287,0x20
